 x_location			Shape Factor
   0.0000000000000000        1.4300540723454198     
   7.1255473043093064E-003   1.4206529216746029     
   2.2683323251445980E-002   1.4604190223253029     
   4.3927821223247253E-002   1.4273299033803963     
   6.7183289876752705E-002   1.6936423673308234     
   8.8427787848553999E-002   1.6769088923655822     
  0.10398556379569068        1.8663295712262515     
  0.11111111109999998        1.8180657321433933     
  0.11111111109999998        1.8180657321433933     
  0.11823665840430929        1.8735572700761494     
  0.13379443435144595        2.1050969376416657     
  0.15503893232324725        2.1226384588249929     
  0.17829440097675278        2.6126173864888211     
  0.19953889894855398        2.3577532752924841     
  0.21509667489569068        2.8341823596469196     
  0.22222222219999996        2.7919568006312221     
  0.22222222219999996        2.7919568006312221     
  0.22934776950430935        2.9107916301789949     
  0.24490554545144594        3.0741625854744949     
  0.26615004342324722        3.3803631994210992     
  0.28940551207675269        3.8800092976344769     
  0.31065001004855397        3.2262873204680633     
  0.32620778599569067        3.2668511979736286     
  0.33333333329999998        3.0148924344413612     
  0.33333333329999998        3.0148924344413612     
  0.34045888060430907        2.4855519962611003     
  0.35601665655144593        2.4562966663223240     
  0.37726115452324710        2.1798896449294776     
  0.40051662317675280        1.9709484257500145     
  0.42176112114855396        1.9788381731075917     
  0.43731889709569066        1.9133536018818422     
  0.44444444439999992        1.8583954719388318     
  0.44444444439999992        1.8583954719388318     
  0.45156999170430939        1.8768235228845460     
  0.46712776765144592        1.9350360435223359     
  0.48837226562324704        1.9427817536899425     
  0.51162773427675257        1.9058867307481926     
  0.53287223224855396        1.9004511812677749     
  0.54843000819569065        1.9222485535387446     
  0.55555555549999991        1.9097225949375256     
  0.55555555549999991        1.9097225949375256     
  0.56268110280430927        1.9222485535385834     
  0.57823887875144586        1.9004511812678457     
  0.59948337672324725        1.9058867307482827     
  0.62273884537675261        1.9427817536911691     
  0.64398334334855389        1.9350360435217697     
  0.65954111929569059        1.8768235228844317     
  0.66666666659999996        1.8583954719388567     
  0.66666666659999996        1.8583954719388567     
  0.67379221390430888        1.9133536018813930     
  0.68934998985144591        1.9788381731091365     
  0.71059448782324730        1.9709484257486052     
  0.73384995647675266        2.1798896449339149     
  0.75509445444855394        2.4562966663116788     
  0.77065223039569064        2.4855519962507469     
  0.77777777769999989        3.0148924344568919     
  0.77777777769999989        3.0148924344568919     
  0.78490332500430882        3.2668511979437094     
  0.80046110095144585        3.2262873204084164     
  0.82170559892324679        3.8800092977205973     
  0.84496106757675304        3.3803631993084635     
  0.86620556554855388        3.0741625855348484     
  0.88176334149569069        2.9107916302159507     
  0.88888888879999994        2.7919568006223394     
  0.88888888879999994        2.7919568006223394     
  0.89601443610430931        2.8341823596772469     
  0.91157221205144578        2.3577532752610684     
  0.93281671002324695        2.6126173864478694     
  0.95607217867675309        2.1226384588489209     
  0.97731667664855393        2.1050969376257878     
  0.99287445259569063        1.8735572700822229     
  0.99999999989999999        1.8180657321451101     
  0.99999999989999999        1.8180657321451101     
   1.0071255472043092        1.8663295712233039     
   1.0226833231514458        1.6769088923685964     
   1.0439278211232472        1.6936423673272982     
   1.0671832897767528        1.4273299033817868     
   1.0884277877485540        1.4604190223242630     
   1.1039855636956908        1.4206529216750194     
   1.1111111110000000        1.4300540723454198     
